adm0_id;adm0_name;adm1_id;adm1_name;mkt_id;mkt_name;cm_id;cm_name;cur_id;cur_name;pt_id;pt_name;um_id;um_name;mp_month;mp_year;mp_price;mp_commoditysource
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2016;838.1666;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2016;1018.75;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2016;980.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2016;961.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2016;950.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;6;2016;983.5882;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;7;2016;950.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;8;2016;1059.0909;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;9;2016;965.3845;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;10;2016;962.5;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;11;2016;885.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;12;2016;1016.6667;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2017;1553.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2017;1528.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2017;1442.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2017;1435.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2017;1426.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;6;2017;1397.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;7;2017;1428.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;8;2017;1442.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;9;2017;1396.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;10;2017;1393.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;11;2017;1393.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;12;2017;1366.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2018;1816.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2018;1322.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2018;1397.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2018;1377.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2018;1454.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;6;2018;1397.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;7;2018;1342.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;8;2018;1340.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;9;2018;1392.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;10;2018;1341.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;11;2018;1379.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;12;2018;1372.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2019;1333.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2019;1347.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2019;1359.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2019;1215.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2019;1305.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;6;2019;1352.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;7;2019;1368.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;8;2019;1396.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;9;2019;1362.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;10;2019;1339.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;11;2019;1339.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;12;2019;1354.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2020;1570.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2020;1493.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2020;1589.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2020;1599.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2020;1675.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;6;2020;2012.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;7;2020;2141.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;8;2020;2088.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;9;2020;2200.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;10;2020;2316.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;11;2020;2318.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;12;2020;2536.0;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;1;2021;4195.5893;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;2;2021;4323.0753;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;3;2021;5501.7576;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;4;2021;6245.2684;
141.0;Lebanon;1797;;1687;Baalbeck;58;Wheat flour;0.0;LBP;15;Retail;5;KG;5;2021;4823.5942;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2016;2923.5714;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2016;2642.8571;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2016;2522.2727;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2016;3219.0908;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2016;2750.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;6;2016;2866.3889;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;7;2016;2906.25;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;8;2016;2833.1819;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;9;2016;2741.6667;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;10;2016;2575.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;11;2016;2863.6365;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;12;2016;3000.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2017;2985.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2017;3094.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2017;3033.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2017;3078.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2017;3093.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;6;2017;2956.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;7;2017;3113.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;8;2017;3197.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;9;2017;3109.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;10;2017;3101.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;11;2017;3103.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;12;2017;3030.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2018;2983.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2018;2982.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2018;2969.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2018;2914.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2018;3019.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;6;2018;2956.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;7;2018;3059.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;8;2018;2956.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;9;2018;3094.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;10;2018;3035.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;11;2018;3194.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;12;2018;3198.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2019;3136.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2019;3139.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2019;3180.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2019;3244.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2019;3166.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;6;2019;3153.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;7;2019;3135.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;8;2019;3145.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;9;2019;3005.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;10;2019;3081.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;11;2019;3328.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;12;2019;4038.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2020;4209.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2020;4227.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2020;4522.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2020;5306.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2020;7189.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;6;2020;7491.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;7;2020;9256.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;8;2020;8656.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;9;2020;9383.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;10;2020;11165.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;11;2020;9961.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;12;2020;8755.0;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;1;2021;12002.7553;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;2;2021;12263.8343;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;3;2021;13209.6789;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;4;2021;19170.5697;
141.0;Lebanon;1797;;1687;Baalbeck;66;Beans (white);0.0;LBP;15;Retail;5;KG;5;2021;20000.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2016;2103.1746;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2016;1996.5278;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2016;1818.1818;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2016;3045.4546;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2016;3041.6667;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;6;2016;3111.1111;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;7;2016;3125.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;8;2016;5300.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;9;2016;5625.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;10;2016;4812.5;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;11;2016;4681.8184;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;12;2016;6055.5557;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2017;6833.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2017;6549.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2017;6311.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2017;6155.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2017;4392.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;6;2017;3994.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;7;2017;4026.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;8;2017;5081.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;9;2017;5125.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;10;2017;5130.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;11;2017;5234.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;12;2017;5331.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2018;5163.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2018;4772.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2018;4026.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2018;4168.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2018;3999.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;6;2018;3994.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;7;2018;4026.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;8;2018;4439.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;9;2018;4895.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;10;2018;4750.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;11;2018;4794.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;12;2018;4998.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2019;4833.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2019;4710.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2019;4641.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2019;4750.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2019;4211.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;6;2019;3630.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;7;2019;4064.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;8;2019;4609.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;9;2019;3971.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;10;2019;4500.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;11;2019;4596.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;12;2019;5277.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2020;6161.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2020;5580.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2020;6382.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2020;8419.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2020;7976.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;6;2020;7983.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;7;2020;12506.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;8;2020;14979.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;9;2020;15794.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;10;2020;17627.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;11;2020;18378.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;12;2020;17891.0;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;1;2021;18800.9073;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;2;2021;20529.7221;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;3;2021;23177.8873;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;4;2021;24976.9214;
141.0;Lebanon;1797;;1687;Baalbeck;92;Eggs;0.0;LBP;15;Retail;69;30 pcs;5;2021;25706.9632;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;1;2016;635.7143;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;2;2016;700.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;3;2016;500.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;4;2016;575.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;5;2016;500.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;6;2016;538.4615;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;7;2016;680.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;8;2016;800.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;9;2016;841.6667;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;10;2016;833.3333;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;11;2016;716.6667;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;12;2016;892.8571;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;1;2017;1000.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;2;2017;1028.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;3;2017;1080.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;4;2017;625.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;5;2017;890.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;6;2017;500.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;7;2017;875.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;8;2017;750.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;9;2017;750.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;10;2017;875.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;11;2017;781.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;12;2017;750.0;
141.0;Lebanon;1797;;1687;Baalbeck;181;Cabbage;0.0;LBP;15;Retail;5;KG;1;2018;500.0;
